date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:43:24	23/23	---M--	200	added ('OK')	text/plain	etag:%2280602c-17-4bb1dffdd9500%22	http://www.julius-berger.com/robots.txt		(from )
08:43:25	14670/14670	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:42:56%20GMT	http://www.julius-berger.com/	C:/My%20Web%20Sites/JB/www.julius-berger.com/index.html	(from )
08:43:26	97/97	U-----	200	untouched ('OK')	text/css	etag:%2261-4ba17996e4f00%22	http://www.julius-berger.com/typo3temp/stylesheet_8b9c2e8d89.css?1330510428	C:/My%20Web%20Sites/JB/www.julius-berger.com/typo3temp/stylesheet_8b9c2e8d8902bb.css	(from http://www.julius-berger.com/)
08:43:26	43183/43183	U-----	200	untouched ('OK')	text/css	etag:%22a8af-4dceb7e2ac4c0%22	http://www.julius-berger.com/fileadmin/templates/css/style.css	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/css/style.css	(from http://www.julius-berger.com/)
08:43:26	6026/6026	U-----	200	untouched ('OK')	text/css	etag:%22178a-4ba17648fc340%22	http://www.julius-berger.com/fileadmin/templates/css/csc.css	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/css/csc.css	(from http://www.julius-berger.com/)
08:43:26	31/31	U-----	200	untouched ('OK')	text/css	etag:%221f-4ba17648fc340%22	http://www.julius-berger.com/fileadmin/templates/css/rte.css	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/css/rte.css	(from http://www.julius-berger.com/)
08:43:26	8978/8978	U-----	200	untouched ('OK')	text/css	etag:%222312-4ba176f781f00%22	http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.css	(from http://www.julius-berger.com/)
08:43:28	1150/1150	U-----	200	untouched ('')	image/x-icon	etag:%22824327-47e-4c61f0a5d11c0%22	http://www.julius-berger.com/fileadmin/templates/images/favicon.ico	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/favicon.ico	(from http://www.julius-berger.com/)
08:43:30	3312/3312	U-----	200	untouched ('')	image/png	etag:%22824808-cf0-4c721c8f21880%22	http://www.julius-berger.com/fileadmin/templates/images/jbn-logo.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/jbn-logo.png	(from http://www.julius-berger.com/)
08:43:32	22636/22636	U--MC-	200	updated ('OK')	text/xml	date:Fri,%2031%20Jan%202014%2007:43:00%20GMT	http://www.julius-berger.com/rss.xml	C:/My%20Web%20Sites/JB/www.julius-berger.com/rss.xml	(from http://www.julius-berger.com/)
08:43:34	571/571	U-----	200	untouched ('')	image/png	etag:%22826002-23b-4ba176dae5b80%22	http://www.julius-berger.com/fileadmin/templates/images/search/submit.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/search/submit.png	(from http://www.julius-berger.com/)
08:43:45	173392/173392	---M--	200	added ('OK')	image/jpeg	etag:%22826016-2a550-4b3678843f100%22	http://www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_nigerian.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_nigerian.jpg	(from http://www.julius-berger.com/)
08:43:57	13294/13294	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:21%20GMT	http://www.julius-berger.com/about-us/our-profile/	C:/My%20Web%20Sites/JB/www.julius-berger.com/about-us/our-profile/index.html	(from http://www.julius-berger.com/)
08:43:59	171829/171829	---M--	200	added ('OK')	image/jpeg	etag:%22826014-29f35-4b36788162a40%22	http://www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_expertise.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_expertise.jpg	(from http://www.julius-berger.com/)
08:44:01	12873/12873	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:32%20GMT	http://www.julius-berger.com/about-us/our-values/	C:/My%20Web%20Sites/JB/www.julius-berger.com/about-us/our-values/index.html	(from http://www.julius-berger.com/)
08:44:02	263979/263979	---M--	200	added ('OK')	image/jpeg	etag:%22826012-4072b-4b36787d92140%22	http://www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_corporatecitizenship.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_corporatecitizenship.jpg	(from http://www.julius-berger.com/)
08:44:03	13068/13068	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:32%20GMT	http://www.julius-berger.com/about-us/our-history/	C:/My%20Web%20Sites/JB/www.julius-berger.com/about-us/our-history/index.html	(from http://www.julius-berger.com/)
08:44:03	13934/13934	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:34%20GMT	http://www.julius-berger.com/about-us/our-group/	C:/My%20Web%20Sites/JB/www.julius-berger.com/about-us/our-group/index.html	(from http://www.julius-berger.com/)
08:44:04	12922/12922	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:35%20GMT	http://www.julius-berger.com/project-portfolio/buildings/	C:/My%20Web%20Sites/JB/www.julius-berger.com/project-portfolio/buildings/index.html	(from http://www.julius-berger.com/)
08:44:04	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2007:43:36%20GMT	http://www.julius-berger.com/fileadmin/templates/images/slider/slide_bg_ipad.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/slide_bg_ipad.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
08:44:05	12817/12817	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:35%20GMT	http://www.julius-berger.com/project-portfolio/infrastructure/	C:/My%20Web%20Sites/JB/www.julius-berger.com/project-portfolio/infrastructure/index.html	(from http://www.julius-berger.com/)
08:44:05	12789/12789	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:36%20GMT	http://www.julius-berger.com/project-portfolio/industries/	C:/My%20Web%20Sites/JB/www.julius-berger.com/project-portfolio/industries/index.html	(from http://www.julius-berger.com/)
08:44:06	12850/12850	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:37%20GMT	http://www.julius-berger.com/project-portfolio/facility-services/	C:/My%20Web%20Sites/JB/www.julius-berger.com/project-portfolio/facility-services/index.html	(from http://www.julius-berger.com/)
08:44:07	12869/12869	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:37%20GMT	http://www.julius-berger.com/the-jb-difference/quality-culture/	C:/My%20Web%20Sites/JB/www.julius-berger.com/the-jb-difference/quality-culture/index.html	(from http://www.julius-berger.com/)
08:44:07	13062/13062	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:38%20GMT	http://www.julius-berger.com/the-jb-difference/solutions-provider/	C:/My%20Web%20Sites/JB/www.julius-berger.com/the-jb-difference/solutions-provider/index.html	(from http://www.julius-berger.com/)
08:44:08	13351/13351	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:39%20GMT	http://www.julius-berger.com/the-jb-difference/resources-and-services/	C:/My%20Web%20Sites/JB/www.julius-berger.com/the-jb-difference/resources-and-services/index.html	(from http://www.julius-berger.com/)
08:44:09	13595/13595	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:40%20GMT	http://www.julius-berger.com/the-jb-difference/health-safety-and-environment/	C:/My%20Web%20Sites/JB/www.julius-berger.com/the-jb-difference/health-safety-and-environment/index.html	(from http://www.julius-berger.com/)
08:44:09	13540/13540	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:40%20GMT	http://www.julius-berger.com/the-jb-difference/corporate-citizenship/	C:/My%20Web%20Sites/JB/www.julius-berger.com/the-jb-difference/corporate-citizenship/index.html	(from http://www.julius-berger.com/)
08:44:10	14103/14103	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:40%20GMT	http://www.julius-berger.com/investor-relations/board-of-directors/	C:/My%20Web%20Sites/JB/www.julius-berger.com/investor-relations/board-of-directors/index.html	(from http://www.julius-berger.com/)
08:44:11	12913/12913	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:42%20GMT	http://www.julius-berger.com/investor-relations/business-principles/	C:/My%20Web%20Sites/JB/www.julius-berger.com/investor-relations/business-principles/index.html	(from http://www.julius-berger.com/)
08:44:11	12637/12637	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:41%20GMT	http://www.julius-berger.com/investor-relations/corporate-governance/	C:/My%20Web%20Sites/JB/www.julius-berger.com/investor-relations/corporate-governance/index.html	(from http://www.julius-berger.com/)
08:44:12	12915/12915	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:43%20GMT	http://www.julius-berger.com/investor-relations/business-development/	C:/My%20Web%20Sites/JB/www.julius-berger.com/investor-relations/business-development/index.html	(from http://www.julius-berger.com/)
08:44:12	293444/293444	---M--	200	added ('OK')	image/jpeg	etag:%22826018-47a44-4b367889f7e80%22	http://www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_trust.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/jbn_home_trust.jpg	(from http://www.julius-berger.com/)
08:44:13	14418/14418	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:44%20GMT	http://www.julius-berger.com/investor-relations/financial-reporting/	C:/My%20Web%20Sites/JB/www.julius-berger.com/investor-relations/financial-reporting/index.html	(from http://www.julius-berger.com/)
08:44:14	13064/13064	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:44%20GMT	http://www.julius-berger.com/career/corporate-culture/	C:/My%20Web%20Sites/JB/www.julius-berger.com/career/corporate-culture/index.html	(from http://www.julius-berger.com/)
08:44:17	19861/19861	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:46%20GMT	http://www.julius-berger.com/career/apply-online/	C:/My%20Web%20Sites/JB/www.julius-berger.com/career/apply-online/index.html	(from http://www.julius-berger.com/)
08:44:17	13536/13536	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:46%20GMT	http://www.julius-berger.com/career/jb-experiences/	C:/My%20Web%20Sites/JB/www.julius-berger.com/career/jb-experiences/index.html	(from http://www.julius-berger.com/)
08:44:17	14837/14837	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:47%20GMT	http://www.julius-berger.com/contact/	C:/My%20Web%20Sites/JB/www.julius-berger.com/contact/index.html	(from http://www.julius-berger.com/)
08:44:19	13387/13387	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:49%20GMT	http://www.julius-berger.com/about-us/what-makes-us-nigerian/	C:/My%20Web%20Sites/JB/www.julius-berger.com/about-us/what-makes-us-nigerian/index.html	(from http://www.julius-berger.com/)
08:44:22	19548/19548	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:49%20GMT	http://www.julius-berger.com/contact/become-a-supplier/	C:/My%20Web%20Sites/JB/www.julius-berger.com/contact/become-a-supplier/index.html	(from http://www.julius-berger.com/)
08:44:23	14220/14220	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:51%20GMT	http://www.julius-berger.com/about-us/what-does-corporate-citizenship-mean-to-us/	C:/My%20Web%20Sites/JB/www.julius-berger.com/about-us/what-does-corporate-citizenship-mean-to-us/index.html	(from http://www.julius-berger.com/)
08:44:25	13368/13368	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:55%20GMT	http://www.julius-berger.com/about-us/what-does-expertise-mean-to-us/	C:/My%20Web%20Sites/JB/www.julius-berger.com/about-us/what-does-expertise-mean-to-us/index.html	(from http://www.julius-berger.com/)
08:44:25	13507/13507	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:43:55%20GMT	http://www.julius-berger.com/about-us/why-do-clients-trust-in-us/	C:/My%20Web%20Sites/JB/www.julius-berger.com/about-us/why-do-clients-trust-in-us/index.html	(from http://www.julius-berger.com/)
08:44:26	155198/155198	U-----	200	untouched ('')	image/jpeg	etag:%22826024-25e3e-4ba176dae5b80%22	http://www.julius-berger.com/fileadmin/templates/images/slider-header/01.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider-header/01.jpg	(from http://www.julius-berger.com/)
08:44:27	252610/252610	U-----	200	untouched ('')	image/jpeg	etag:%22826025-3dac2-4ba176dae5b80%22	http://www.julius-berger.com/fileadmin/templates/images/slider-header/02.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider-header/02.jpg	(from http://www.julius-berger.com/)
08:44:28	138347/138347	U-----	200	untouched ('')	image/jpeg	etag:%22826026-21c6b-4ba176dae5b80%22	http://www.julius-berger.com/fileadmin/templates/images/slider-header/03.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider-header/03.jpg	(from http://www.julius-berger.com/)
08:44:29	190705/190705	U-----	200	untouched ('')	image/jpeg	etag:%22826027-2e8f1-4ba176dae5b80%22	http://www.julius-berger.com/fileadmin/templates/images/slider-header/04.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider-header/04.jpg	(from http://www.julius-berger.com/)
08:44:30	164491/164491	U-----	200	untouched ('')	image/jpeg	etag:%22826028-2828b-4ba176dbd9dc0%22	http://www.julius-berger.com/fileadmin/templates/images/slider-header/05.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider-header/05.jpg	(from http://www.julius-berger.com/)
08:44:32	15708/15708	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:44:02%20GMT	http://www.julius-berger.com/inside-jb/archive/	C:/My%20Web%20Sites/JB/www.julius-berger.com/inside-jb/archive/index.html	(from http://www.julius-berger.com/)
08:44:33	2122/2122	U-----	200	untouched ('')	image/png	date:Fri,%2031%20Jan%202014%2006:44:26%20GMT	http://www.julius-berger.com/uploads/tx_templavoila/julius-berger-news_01.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/julius-berger-news_01.png	(from http://www.julius-berger.com/)
08:44:35	1566/1566	U-----	200	untouched ('')	image/png	date:Fri,%2031%20Jan%202014%2006:44:27%20GMT	http://www.julius-berger.com/uploads/tx_templavoila/jbn_13_button_press-releases.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/jbn_13_button_press-releases.png	(from http://www.julius-berger.com/)
08:44:35	16276/16276	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:44:05%20GMT	http://www.julius-berger.com/press-room/latest-news/archive/	C:/My%20Web%20Sites/JB/www.julius-berger.com/press-room/latest-news/archive/index.html	(from http://www.julius-berger.com/)
08:44:38	11571/11571	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:44:08%20GMT	http://www.julius-berger.com/inside-jb/view/article/company-holds-hiv-aids-training/	C:/My%20Web%20Sites/JB/www.julius-berger.com/inside-jb/view/article/company-holds-hiv-aids-training/index.html	(from http://www.julius-berger.com/)
08:44:38	11643/11643	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:44:08%20GMT	http://www.julius-berger.com/inside-jb/view/article/julius-berger-wins-2013-pearl-awards-1/	C:/My%20Web%20Sites/JB/www.julius-berger.com/inside-jb/view/article/julius-berger-wins-2013-pearl-awards-1/index.html	(from http://www.julius-berger.com/)
08:44:40	12355/12355	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:44:10%20GMT	http://www.julius-berger.com/inside-jb/view/article/nigerian-society-of-engineers-awards-julius-berger/	C:/My%20Web%20Sites/JB/www.julius-berger.com/inside-jb/view/article/nigerian-society-of-engineers-awards-julius-berger/index.html	(from http://www.julius-berger.com/)
08:44:42	2114/2114	U-----	200	untouched ('')	image/png	date:Fri,%2031%20Jan%202014%2006:44:29%20GMT	http://www.julius-berger.com/uploads/tx_templavoila/project-gallery_01.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/tx_templavoila/project-gallery_01.png	(from http://www.julius-berger.com/)
08:44:42	29605/29605	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:44:10%20GMT	http://www.julius-berger.com/on-site/	C:/My%20Web%20Sites/JB/www.julius-berger.com/on-site/index.html	(from http://www.julius-berger.com/)
08:44:44	11941/11941	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:44:14%20GMT	http://www.julius-berger.com/service/imprint/	C:/My%20Web%20Sites/JB/www.julius-berger.com/service/imprint/index.html	(from http://www.julius-berger.com/)
08:44:45	139130/139130	U-----	200	untouched ('')	image/png	date:Fri,%2031%20Jan%202014%2006:44:30%20GMT	http://www.julius-berger.com/uploads/pics/project-gallery-image.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/uploads/pics/project-gallery-image.png	(from http://www.julius-berger.com/)
08:44:47	17840/17840	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:44:17%20GMT	http://www.julius-berger.com/service/terms-of-use/	C:/My%20Web%20Sites/JB/www.julius-berger.com/service/terms-of-use/index.html	(from http://www.julius-berger.com/)
08:44:48	12538/12538	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:44:18%20GMT	http://www.julius-berger.com/service/privacy-policy/	C:/My%20Web%20Sites/JB/www.julius-berger.com/service/privacy-policy/index.html	(from http://www.julius-berger.com/)
08:44:49	14355/14355	U--MC-	200	updated ('OK')	text/html	date:Fri,%2031%20Jan%202014%2007:44:19%20GMT	http://www.julius-berger.com/service/sitemap/	C:/My%20Web%20Sites/JB/www.julius-berger.com/service/sitemap/index.html	(from http://www.julius-berger.com/)
08:44:50	15624/15624	U-----	200	untouched ('OK')	application/x-javascript	etag:%223d08-4b1209abd2700%22	http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.pack.js	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.fancybox-1.3.4.pack.js	(from http://www.julius-berger.com/)
08:44:52	6717/6717	U-----	200	untouched ('OK')	application/x-javascript	etag:%221a3d-4b1209abd2700%22	http://www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.easing-1.3.pack.js	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/fancybox/jquery.easing-1.3.pack.js	(from http://www.julius-berger.com/)
08:45:14	91556/91556	U-----	200	untouched ('')	text/javascript	date:Mon,%2002%20Apr%202012%2018:24:28%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.6.2/jquery.min.js	C:/My%20Web%20Sites/JB/ajax.googleapis.com/ajax/libs/jquery/1.6.2/jquery.min.js	(from http://www.julius-berger.com/)
08:45:15	3783/3783	U-----	200	untouched ('OK')	application/x-javascript	etag:%22ec7-4ba176f781f00%22	http://www.julius-berger.com/fileadmin/templates/js/superfish.js	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/superfish.js	(from http://www.julius-berger.com/)
08:45:15	3296/3296	U-----	200	untouched ('OK')	application/x-javascript	etag:%22ce0-4b12098e42140%22	http://www.julius-berger.com/fileadmin/templates/js/supersubs.js	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/supersubs.js	(from http://www.julius-berger.com/)
08:45:15	1700/1700	U-----	200	untouched ('OK')	application/x-javascript	etag:%226a4-4d7abbec7fec0%22	http://www.julius-berger.com/fileadmin/templates/js/jbn.js	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/jbn.js	(from http://www.julius-berger.com/)
08:45:16	2893/2893	U-----	200	untouched ('OK')	application/x-javascript	etag:%22b4d-4ba176f781f00%22	http://www.julius-berger.com/fileadmin/templates/js/slider.js	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/slider.js	(from http://www.julius-berger.com/)
08:45:16	7082/7082	U-----	200	untouched ('OK')	application/x-javascript	etag:%221baa-4b12098e42140%22	http://www.julius-berger.com/fileadmin/templates/js/dropdown.js	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/dropdown.js	(from http://www.julius-berger.com/)
08:45:17	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2007:44:49%20GMT	http://www.julius-berger.com/fileadmin/media/Docs/Investor_Relations/JBN_Statement_of_Business_Principles.pdf	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/media/Docs/Investor_Relations/JBN_Statement_of_Business_Principles.pdf	(from http://www.julius-berger.com/investor-relations/business-principles/)
08:45:17	951/951	U-----	200	untouched ('OK')	application/x-javascript	etag:%223b7-4ba176f781f00%22	http://www.julius-berger.com/fileadmin/templates/js/default.js	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/js/default.js	(from http://www.julius-berger.com/)
08:45:17	71200/71200	U-----	200	untouched ('')	text/plain	etag:%2281e0b9-11620-4af08533dc980%22	http://www.julius-berger.com/fileadmin/templates/fonts/MetaSerifWeb-Book.eot	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/fonts/MetaSerifWeb-Book.eot	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
08:45:18	38956/38956	U-----	200	untouched ('')	text/plain	etag:%2281e0b8-982c-4af0873307f80%22	http://www.julius-berger.com/fileadmin/templates/fonts/MetaSerifWeb-Book.woff	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/fonts/MetaSerifWeb-Book.woff	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
08:45:19	1858/1858	U-----	200	untouched ('')	image/png	etag:%228247fb-742-4ba176bb6d140%22	http://www.julius-berger.com/fileadmin/templates/images/body-background.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/body-background.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
08:45:19	10021/10021	U-----	200	untouched ('')	image/jpeg	etag:%228247fc-2725-4b3678698b200%22	http://www.julius-berger.com/fileadmin/templates/images/header/header-main.jpg	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/header/header-main.jpg	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
08:45:20	2811/2811	U-----	200	untouched ('')	image/png	etag:%2282423e-afb-4dceb7e2ac4c0%22	http://www.julius-berger.com/fileadmin/templates/images/header/annual-general-meeting-2013-banner.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/header/annual-general-meeting-2013-banner.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
08:47:32	181050/181050	U-----	200	untouched ('')	image/png	etag:%22824825-2c33a-4ba176bb6d140%22	http://www.julius-berger.com/fileadmin/templates/images/slide_bg.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slide_bg.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
08:48:42	165/165	U-----	200	untouched ('')	image/png	etag:%2282601a-a5-4b36788be0300%22	http://www.julius-berger.com/fileadmin/templates/images/slider/slider-box-hover-bg.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/slider-box-hover-bg.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
08:48:43	955/955	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2031%20Jan%202014%2007:48:15%20GMT	http://www.julius-berger.com/fileadmin/media/Docs/Investor_Relations/Q4_2013_Projected_Financial_Statements.pdf	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/media/Docs/Investor_Relations/Q4_2013_Projected_Financial_Statements.d.delayed	(from http://www.julius-berger.com/investor-relations/financial-reporting/)
08:48:43	111/111	U-----	200	untouched ('')	image/png	etag:%228247fa-6f-4ba176bb6d140%22	http://www.julius-berger.com/fileadmin/templates/images/blue-link-icon.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/blue-link-icon.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
08:48:44	181050/181050	U-----	200	untouched ('')	image/png	etag:%22826019-2c33a-4ba176dae5b80%22	http://www.julius-berger.com/fileadmin/templates/images/slider/slide_bg.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/slide_bg.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
08:51:25	1449286/1449286	---M--	200	added ('OK')	application/pdf	etag:%22822046-161d46-4df050fdfd340%22	http://www.julius-berger.com/fileadmin/media/Docs/Investor_Relations/Projected_Financial_Statement_3rd_quarter_2013.pdf	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/media/Docs/Investor_Relations/Projected_Financial_Statement_3rd_quarter_2013.pdf	(from http://www.julius-berger.com/investor-relations/financial-reporting/)
08:51:26	6247/6247	U-----	200	untouched ('')	image/png	etag:%22826022-1867-4b36788dc8780%22	http://www.julius-berger.com/fileadmin/templates/images/slider/wmun.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/wmun.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
08:53:23	3528614/3528614	---M--	200	added ('OK')	application/pdf	etag:%2281e1cd-35d7a6-4ba7f9b7b3ac0%22	http://www.julius-berger.com/fileadmin/media/Docs/About_us/JBN_HB_45years_screen_new.pdf	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/media/Docs/About_us/JBN_HB_45years_screen_new.pdf	(from http://www.julius-berger.com/about-us/our-history/)
08:53:23	7341/7341	U-----	200	untouched ('')	image/png	etag:%2282601c-1cad-4b36788cd4540%22	http://www.julius-berger.com/fileadmin/templates/images/slider/wdcc.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/wdcc.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
08:56:42	4241240/4241240	---M--	200	added ('OK')	application/pdf	etag:%22822041-40b758-4de03bc675780%22	http://www.julius-berger.com/fileadmin/media/Docs/Investor_Relations/Projected_Financial_Statements_2nd_quarter_2013.pdf	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/media/Docs/Investor_Relations/Projected_Financial_Statements_2nd_quarter_2013.pdf	(from http://www.julius-berger.com/investor-relations/financial-reporting/)
08:56:43	5237/5237	U-----	200	untouched ('')	image/png	etag:%2282601e-1475-4b36788cd4540%22	http://www.julius-berger.com/fileadmin/templates/images/slider/wdct.png	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/templates/images/slider/wdct.png	(from http://www.julius-berger.com/fileadmin/templates/css/style.css)
08:58:04	2472972/2472972	---M--	200	added ('OK')	application/pdf	etag:%2282202d-25bc0c-4ba7f8feb0640%22	http://www.julius-berger.com/fileadmin/media/Docs/Investor_Relations/Unaudited_Financial_Statement_4th_quarter_2011.pdf	C:/My%20Web%20Sites/JB/www.julius-berger.com/fileadmin/media/Docs/Investor_Relations/Unaudited_Financial_Statement_4th_quarter_2011.pdf	(from http://www.julius-berger.com/investor-relations/financial-reporting/)
